CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,InscritosHabilitados,VotoValido,VotoBlanco,VotoNulo,VotoEmitido,VotoValidoReal,VotoEmitidoReal
1,Cercado,1,Tarija,1875,La Pintada,1,U.E. La Pintada,6000311,1,240,180,5,12,197,180,197
1,Cercado,1,Tarija,1875,La Pintada,1,U.E. La Pintada,6000321,2,240,184,2,11,197,184,197
1,Cercado,1,Tarija,1875,La Pintada,1,U.E. La Pintada,6000331,3,240,190,1,11,202,190,202
1,Cercado,1,Tarija,1875,La Pintada,1,U.E. La Pintada,6000341,4,240,193,3,12,208,193,208
1,Cercado,1,Tarija,1875,La Pintada,1,U.E. La Pintada,6000351,5,240,194,6,16,216,194,216
1,Cercado,1,Tarija,1875,La Pintada,1,U.E. La Pintada,6000361,6,86,76,2,4,82,76,82
1,Cercado,1,Tarija,2680,Tarija,1,U.E. Nacional San Luis,6000821,1,240,188,1,10,199,188,199
1,Cercado,1,Tarija,2680,Tarija,1,U.E. Nacional San Luis,6000831,2,240,185,3,3,191,185,191
1,Cercado,1,Tarija,2680,Tarija,1,U.E. Nacional San Luis,6000841,3,240,195,1,9,205,195,205
1,Cercado,1,Tarija,2680,Tarija,1,U.E. Nacional San Luis,6000851,4,240,198,1,5,204,198,204
1,Cercado,1,Tarija,2680,Tarija,1,U.E. Nacional San Luis,6000861,5,240,194,1,4,199,194,199
1,Cercado,1,Tarija,2680,Tarija,1,U.E. Nacional San Luis,6000871,6,240,184,1,7,192,184,192
1,Cercado,1,Tarija,2680,Tarija,1,U.E. Nacional San Luis,6000881,7,240,185,2,12,199,185,199
1,Cercado,1,Tarija,2680,Tarija,1,U.E. Nacional San Luis,6000891,8,240,192,1,7,200,192,200
1,Cercado,1,Tarija,2680,Tarija,1,U.E. Nacional San Luis,6000901,9,153,116,1,6,123,116,123
1,Cercado,1,Tarija,2680,Tarija,2,U.E. Maria Laura Justiniano,6001201,1,240,195,3,10,208,195,208
1,Cercado,1,Tarija,2680,Tarija,2,U.E. Maria Laura Justiniano,6001211,2,240,178,0,6,184,178,184
1,Cercado,1,Tarija,2680,Tarija,2,U.E. Maria Laura Justiniano,6001221,3,240,193,0,9,202,193,202
