CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,InscritosHabilitados,VotoValido,VotoBlanco,VotoNulo,VotoEmitido,VotoValidoReal,VotoEmitidoReal
1,Cercado,1,Cochabamba,821,Cochabamba,101,Escuela IV Centenario,3002747,2,240,160,41,6,207,160,207
1,Cercado,1,Cochabamba,821,Cochabamba,101,Escuela IV Centenario,3002847,12,240,137,66,15,218,137,218
1,Cercado,1,Cochabamba,821,Cochabamba,101,Escuela IV Centenario,3002857,13,240,168,40,4,212,168,212
1,Cercado,1,Cochabamba,821,Cochabamba,101,Escuela IV Centenario,3002877,15,240,151,60,3,214,151,214
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001387,1,240,106,66,49,221,106,221
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001397,2,240,136,69,6,211,136,211
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001407,3,240,155,53,10,218,155,218
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001417,4,240,128,83,7,218,128,218
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001427,5,240,140,64,8,212,140,212
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001437,6,240,152,62,5,219,152,219
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001447,7,240,131,69,9,209,131,209
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001457,8,240,148,66,7,221,148,221
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001467,9,240,151,60,11,222,151,222
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001477,10,240,148,57,5,210,148,210
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001487,11,240,157,55,8,220,157,220
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001497,12,240,153,53,10,216,153,216
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001537,16,240,149,69,5,223,149,223
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001547,17,240,132,79,6,217,132,217
1,Cercado,1,Cochabamba,821,Cochabamba,107,Unidad Educativa Club De Leones,3001147,2,240,146,46,10,202,146,202
1,Cercado,1,Cochabamba,821,Cochabamba,107,Unidad Educativa Club De Leones,3001167,4,240,158,45,6,209,158,209
1,Cercado,1,Cochabamba,821,Cochabamba,107,Unidad Educativa Club De Leones,3001177,5,240,151,54,10,215,151,215
1,Cercado,1,Cochabamba,821,Cochabamba,107,Unidad Educativa Club De Leones,3001187,6,240,147,52,17,216,147,216
1,Cercado,1,Cochabamba,821,Cochabamba,107,Unidad Educativa Club De Leones,3001197,7,240,150,56,9,215,150,215
1,Cercado,1,Cochabamba,821,Cochabamba,107,Unidad Educativa Club De Leones,3001207,8,240,142,63,5,210,142,210
1,Cercado,1,Cochabamba,821,Cochabamba,108,Escuela Mixta Fiscal Temporal A,3000427,1,240,142,59,13,214,142,214
1,Cercado,1,Cochabamba,821,Cochabamba,108,Escuela Mixta Fiscal Temporal A,3000437,2,240,150,54,10,214,150,214
1,Cercado,1,Cochabamba,821,Cochabamba,108,Escuela Mixta Fiscal Temporal A,3000447,3,240,152,56,10,218,152,218
1,Cercado,1,Cochabamba,821,Cochabamba,108,Escuela Mixta Fiscal Temporal A,3000457,4,240,143,66,5,214,143,214
1,Cercado,1,Cochabamba,821,Cochabamba,108,Escuela Mixta Fiscal Temporal A,3000467,5,240,144,60,10,214,144,214
1,Cercado,1,Cochabamba,821,Cochabamba,108,Escuela Mixta Fiscal Temporal A,3000477,6,240,128,75,6,209,128,209
1,Cercado,1,Cochabamba,821,Cochabamba,108,Escuela Mixta Fiscal Temporal A,3000487,7,240,141,62,7,210,141,210
1,Cercado,1,Cochabamba,821,Cochabamba,108,Escuela Mixta Fiscal Temporal A,3000497,8,240,160,38,9,207,160,207
1,Cercado,1,Cochabamba,821,Cochabamba,108,Escuela Mixta Fiscal Temporal A,3000507,9,240,152,49,12,213,152,213
1,Cercado,1,Cochabamba,821,Cochabamba,108,Escuela Mixta Fiscal Temporal A,3000517,10,240,145,58,9,212,145,212
1,Cercado,1,Cochabamba,821,Cochabamba,108,Escuela Mixta Fiscal Temporal A,3000527,11,240,166,35,14,215,166,215
1,Cercado,1,Cochabamba,821,Cochabamba,108,Escuela Mixta Fiscal Temporal A,3000537,12,240,168,46,6,220,168,220
1,Cercado,1,Cochabamba,821,Cochabamba,108,Escuela Mixta Fiscal Temporal A,3000547,13,23,15,4,0,19,15,19
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002117,1,240,167,39,9,215,167,215
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002127,2,240,188,18,5,211,188,211
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002147,4,240,186,20,7,213,186,213
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002157,5,240,187,24,9,220,187,220
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002167,6,240,155,38,11,204,155,204
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002187,8,240,163,52,4,219,163,219
